dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.5,0.0039,0.0484,0.5,2023-08-03,PDMJEPAPER
0.6,0.0049,0.0484,0.6,2024-08-29,PDMJEPAPER
0.6,0.0053,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.0055,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.0047999998,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.0049,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.0050999997,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.0054,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.005,0.041500002,0.6,2024-08-29,PDMJEPAPER
0.6,0.0050999997,0.041500002,0.6,2024-08-29,PDMJEPAPER
