dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
7.5,0.0295,1.2387,,,CASTROLIND
7.5,0.03,1.2387,,,CASTROLIND
7.5,0.0304,1.2387,,,CASTROLIND
7.5,0.0277,1.2387,,,CASTROLIND
7.5,0.028199999,1.2387,,,CASTROLIND
7.0,0.0269,0.83800006,,,CASTROLIND
7.0,0.0273,0.83800006,,,CASTROLIND
7.0,0.028499998,0.83800006,,,CASTROLIND
7.0,0.026300002,0.83800006,,,CASTROLIND
7.0,0.026400002,0.83800006,,,CASTROLIND
7.0,0.026500002,0.83800006,,,CASTROLIND
7.0,0.027,0.83800006,,,CASTROLIND
7.0,0.028399998,0.83800006,,,CASTROLIND
7.0,0.0287,0.83800006,,,CASTROLIND
7.0,0.0306,0.83800006,,,CASTROLIND
7.0,0.0307,0.83800006,,,CASTROLIND
7.0,0.0317,0.83800006,,,CASTROLIND
