priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
5.0716453,1.7430897,8.920521,30.267,,PFC,2024-07-07
5.27005,1.8112798,9.27414,30.466,,PFC,2024-07-13
5.0697556,1.7412952,8.912826,30.262,,PFC,2024-07-20
5.116263,1.7584243,9.000501,30.312,,PFC,2024-07-27
4.6839576,1.7171513,8.787778,28.478,,PFC,2024-08-03
4.2895994,1.6334634,7.968327,27.218,,PFC,2024-08-10
4.32216,1.6452091,8.025624,27.081,,PFC,2024-08-17
4.432263,1.6796304,8.196147,27.339,,PFC,2024-08-24
4.713286,1.7930087,8.749403,27.637,,PFC,2024-09-01
4.6721635,1.7791423,8.680356,27.6,,PFC,2024-09-08
4.281886,1.6297113,7.955088,27.208,,PFC,2024-09-15
4.1289487,1.572288,7.669903,27.057,,PFC,2024-09-21
4.231337,1.6112771,7.86135,27.159,,PFC,2024-09-28
3.9700112,1.5117652,7.3746614,26.898,,PFC,2024-10-05
4.0428452,1.5264473,7.4462833,26.937,,PFC,2024-10-12
4.0501227,1.5422714,7.524674,26.978,,PFC,2024-10-19
