priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.6359974,2.9387376,24.572908,1.721,17.044,ASALCBR,2024-07-07
1.6113701,2.895403,24.211657,1.707,17.134,ASALCBR,2024-07-13
1.5534317,2.7878728,23.312477,1.689,16.959,ASALCBR,2024-07-20
1.9023778,3.4183028,27.249489,1.998,20.055,ASALCBR,2024-07-27
1.9023778,3.4183028,28.573982,1.998,20.055,ASALCBR,2024-07-27
1.7639983,3.5619612,27.031149,1.846,18.687,ASALCBR,2024-08-03
1.6876838,3.4133859,25.903633,1.772,17.943,ASALCBR,2024-08-10
1.6502621,3.3268058,25.254787,1.758,17.797,ASALCBR,2024-08-17
1.8969662,3.8366654,29.068674,1.982,20.062,ASALCBR,2024-08-24
1.8964379,3.8355963,29.069992,1.981,20.057,ASALCBR,2024-09-01
1.931108,3.9055018,29.590216,2.016,20.407,ASALCBR,2024-09-08
2.020105,4.0857162,30.955618,2.105,21.309,ASALCBR,2024-09-15
2.0809128,4.203935,31.892637,2.163,21.9,ASALCBR,2024-09-21
1.9888141,4.0198727,30.486382,2.072,20.979,ASALCBR,2024-09-28
1.9729674,3.9828892,30.215698,2.054,20.794,ASALCBR,2024-10-05
2.009852,4.06498,30.868507,2.095,21.205,ASALCBR,2024-10-12
1.98713,3.9884474,30.485292,2.057,20.822,ASALCBR,2024-10-19
