priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.0189128,3.57308,23.362823,2.126,15.504,MALLCOM,2024-07-07
2.1094851,3.7357137,24.43461,2.218,16.173,MALLCOM,2024-07-13
2.0202463,3.578729,23.419876,2.129,15.527,MALLCOM,2024-07-20
2.226854,3.9447205,25.775108,2.336,17.034,MALLCOM,2024-07-27
1.9642143,3.5449674,23.202923,2.071,15.288,MALLCOM,2024-08-03
1.9067123,3.4193795,22.373217,2.001,14.775,MALLCOM,2024-08-10
1.9981351,3.6039515,23.584938,2.028,14.973,MALLCOM,2024-08-17
1.9230877,3.4578702,22.625065,2.023,14.932,MALLCOM,2024-08-24
1.9596274,3.525919,23.042582,2.06,15.21,MALLCOM,2024-09-01
2.1735544,3.9205487,25.639174,2.279,16.825,MALLCOM,2024-09-08
2.0703416,3.7362394,24.450655,2.177,16.071,MALLCOM,2024-09-15
2.328817,4.202333,27.496132,2.435,17.977,MALLCOM,2024-09-21
2.1817827,3.9235702,25.64131,2.281,16.837,MALLCOM,2024-09-28
2.172754,3.8777227,25.38091,2.255,16.65,MALLCOM,2024-10-05
2.1097927,3.7948294,24.812746,2.209,16.31,MALLCOM,2024-10-12
2.2332845,4.0236726,26.313572,2.336,17.247,MALLCOM,2024-10-19
