priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.8978448,3.7979093,59.949997,3.039,36.518,PILITA,2024-07-07
3.0250337,3.930947,62.05,3.141,37.737,PILITA,2024-07-13
3.045275,3.9911308,63.0,3.186,38.289,PILITA,2024-07-20
3.2579606,4.269876,67.399994,3.353,40.293,PILITA,2024-07-27
3.262799,4.269876,67.399994,3.353,40.293,PILITA,2024-07-27
3.1191726,4.1305037,62.09524,3.259,36.49,PILITA,2024-08-03
2.9732606,3.9372823,59.19048,3.113,34.856,PILITA,2024-08-10
2.9158523,3.8612604,58.04762,3.053,34.186,PILITA,2024-08-17
3.0952585,4.08299,61.380955,3.223,36.088,PILITA,2024-08-24
3.2244205,4.269876,64.190475,3.364,37.668,PILITA,2024-09-01
3.1383088,4.155844,62.476192,3.278,36.704,PILITA,2024-09-08
3.504285,4.6404815,69.7619,3.644,40.802,PILITA,2024-09-15
3.418165,4.5232816,68.0,3.555,39.811,PILITA,2024-09-21
3.6310558,4.7988596,72.14286,3.764,42.141,PILITA,2024-09-28
3.5186372,4.659487,70.04762,3.658,40.963,PILITA,2024-10-05
3.7769737,5.0015836,75.190475,3.917,43.855,PILITA,2024-10-12
3.8774755,5.1251187,77.04762,4.01,44.9,PILITA,2024-10-19
