quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-07-07
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-07-13
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-07-20
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-07-27
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-08-03
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-08-10
0.382,0.919,171.188,0.03524,0.58654,0.12526,0.09757,0.09547,0.28268,SGIL,2024-08-17
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-08-24
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-09-01
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-09-08
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-09-15
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-09-21
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-09-28
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-10-05
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-10-12
,,171.188,0.037219997,0.6091,0.12889,0.09137999,,,SGIL,2024-10-19
