dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0033000002,0.1161,,,LUXIND
5.0,0.0027,0.1161,5.0,2023-09-22,LUXIND
5.0,0.0028,0.1161,5.0,2023-09-22,LUXIND
5.0,0.0025,0.1161,5.0,2023-09-22,LUXIND
5.0,0.0023999999,0.1161,5.0,2023-09-22,LUXIND
5.0,0.0023999999,0.1161,,,LUXIND
5.0,0.0022,0.1161,5.0,2023-09-22,LUXIND
2.0,0.00090000004,0.1024,2.0,2024-09-19,LUXIND
2.0,0.0008,0.1024,2.0,2024-09-19,LUXIND
2.0,0.001,0.1024,2.0,2024-09-19,LUXIND
2.0,0.001,0.1024,2.0,2024-09-19,LUXIND
