quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
9.056,11.817,3.17,0.28561002,0.5734,0.38334,0.22179002,0.104040004,0.15863,SUVENPHAR,2024-07-07
9.056,11.817,3.17,0.28561002,0.5734,0.38334,0.22179002,0.104040004,0.15863,SUVENPHAR,2024-07-13
9.056,11.817,3.17,0.28561002,0.5734,0.38334,0.22179002,0.104040004,0.15863,SUVENPHAR,2024-07-20
9.458,11.817,3.17,0.28561002,0.57168996,0.38647,0.24364,0.10501,0.15863,SUVENPHAR,2024-07-27
9.458,11.817,3.17,0.28561002,0.57168996,0.38647,0.24364,0.10501,0.15863,SUVENPHAR,2024-08-03
9.458,11.817,3.17,0.28561002,0.57168996,0.38647,0.24364,0.10501,0.15863,SUVENPHAR,2024-08-10
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-08-17
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-08-24
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-09-01
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-09-08
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-09-15
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-09-21
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-09-28
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-10-05
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-10-12
,,3.17,0.25731,0.56407,0.34140998,0.2884,,,SUVENPHAR,2024-10-19
