priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.2672447,9.833034,39.370686,1.403,25.746,THANGAMAYL,2024-07-07
1.2695,9.833868,39.382797,1.403,25.748,THANGAMAYL,2024-07-13
1.2448001,9.623559,38.463417,1.376,25.251,THANGAMAYL,2024-07-20
1.2778194,9.826913,39.996605,1.411,25.894,THANGAMAYL,2024-07-27
1.1676391,9.660836,39.374153,1.292,23.114,THANGAMAYL,2024-08-03
1.175863,9.747352,39.681763,1.303,23.301,THANGAMAYL,2024-08-10
1.2064687,10.001058,40.650158,1.303,23.315,THANGAMAYL,2024-08-17
1.292748,10.716273,43.665833,1.42,25.391,THANGAMAYL,2024-08-24
1.3664429,11.327169,46.081936,1.493,26.71,THANGAMAYL,2024-09-01
1.4182578,11.750011,47.84549,1.544,27.622,THANGAMAYL,2024-09-08
1.5165839,12.545067,51.02512,1.64,29.338,THANGAMAYL,2024-09-15
1.4980265,12.417935,50.450947,1.625,29.063,THANGAMAYL,2024-09-21
1.6239724,13.461967,54.643185,1.751,31.316,THANGAMAYL,2024-09-28
1.5936308,13.21021,53.766987,1.72,30.773,THANGAMAYL,2024-10-05
1.7003853,14.095396,57.473907,1.827,32.683,THANGAMAYL,2024-10-12
1.6231289,13.439156,54.64932,1.748,31.267,THANGAMAYL,2024-10-19
