priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
,6.912029,,,,PARASPETRO,2024-07-07
,7.127469,,,,PARASPETRO,2024-07-13
,6.552963,,,,PARASPETRO,2024-07-20
,7.540395,,,,PARASPETRO,2024-07-27
,7.0377026,,,,PARASPETRO,2024-08-03
6091.7173,6.624776,,,,PARASPETRO,2024-08-10
5844.751,6.3734293,,4084.483,,PARASPETRO,2024-08-17
6058.7847,6.6068225,,4171.616,,PARASPETRO,2024-08-24
6453.923,7.0377026,,4433.015,,PARASPETRO,2024-09-01
6075.2417,6.588869,,4160.724,,PARASPETRO,2024-09-08
6486.851,7.073609,,4454.798,,PARASPETRO,2024-09-15
6157.5693,6.7145424,,4236.966,,PARASPETRO,2024-09-21
5992.936,6.463196,,4084.483,,PARASPETRO,2024-09-28
5548.3984,5.9964094,,3801.3,,PARASPETRO,2024-10-05
5350.8286,5.83483,,3703.276,,PARASPETRO,2024-10-12
5367.2983,5.7450633,,3648.818,,PARASPETRO,2024-10-19
