priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.058328,20.593163,,2.937,48.82,ABDL,2024-07-07
2.9272125,19.710299,3292.9998,2.823,46.918,ABDL,2024-07-13
2.699649,18.178009,2530.8335,2.624,43.617,ABDL,2024-07-20
1.1474991,18.602175,2420.0002,1.086,34.4,ABDL,2024-07-27
1.0980755,17.800968,2508.75,1.044,33.053,ABDL,2024-08-03
1.0659777,17.280628,2435.4167,1.016,32.179,ABDL,2024-08-10
1.098258,17.803926,2509.1667,1.049,33.207,ABDL,2024-08-17
1.2232864,19.536423,2541.5386,1.156,33.395,ABDL,2024-08-24
1.3206618,21.25118,3267.2727,1.249,36.073,ABDL,2024-09-01
1.2578256,20.240065,3422.9998,1.194,34.494,ABDL,2024-09-08
1.30137,20.94075,3219.5454,1.232,35.588,ABDL,2024-09-15
1.2697682,20.432236,3455.4998,1.205,34.794,ABDL,2024-09-21
1.2523136,20.151371,3407.9998,1.19,34.355,ABDL,2024-09-28
1.1769837,18.939213,2463.8462,1.124,32.462,ABDL,2024-10-05
1.2106073,19.37973,2521.154,1.148,33.15,ABDL,2024-10-12
1.2298975,19.586683,2548.077,1.159,33.473,ABDL,2024-10-19
