priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.1905848,0.74162626,24.555555,2.153,5.937,VIRINCHI,2024-07-07
1.1377223,0.70869774,23.465277,2.103,5.799,VIRINCHI,2024-07-13
1.1179734,0.69087017,22.874998,2.076,5.724,VIRINCHI,2024-07-20
1.1260902,0.68478787,22.67361,2.159,5.992,VIRINCHI,2024-07-27
1.1795381,0.71603847,32.826923,2.21,6.133,VIRINCHI,2024-08-03
1.1385046,0.6925481,31.750002,2.172,6.027,VIRINCHI,2024-08-10
1.1336776,0.6896118,31.615387,2.156,5.982,VIRINCHI,2024-08-17
1.2460798,0.75798565,34.75,2.278,6.322,VIRINCHI,2024-08-24
1.1967782,0.72526693,33.250004,2.225,6.175,VIRINCHI,2024-09-01
1.2050488,0.73176867,33.548077,2.235,6.204,VIRINCHI,2024-09-08
1.1781557,0.71666765,32.85577,2.211,6.136,VIRINCHI,2024-09-15
1.1722717,0.7118437,32.634617,2.203,6.114,VIRINCHI,2024-09-21
1.1426421,0.6950649,31.865385,2.176,6.038,VIRINCHI,2024-09-28
1.1271265,0.68562675,31.432692,2.16,5.996,VIRINCHI,2024-10-05
1.0985154,0.6663311,30.548079,2.129,5.909,VIRINCHI,2024-10-12
1.0888602,0.65626377,30.08654,2.113,5.863,VIRINCHI,2024-10-19
