quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
18.988,38.446,0.01,2.4492,0.91506,,-2.28667,-0.00496,0.00548,OSWALAGRO,2024-07-07
18.988,38.446,0.01,2.4492,0.91506,,-2.28667,-0.00496,0.00548,OSWALAGRO,2024-07-13
19.159,38.446,0.01,2.44925,0.67269,,-2.28686,-0.00496,0.00548,OSWALAGRO,2024-07-20
19.159,38.446,0.01,2.44925,0.67269,,-2.28686,-0.00496,0.00548,OSWALAGRO,2024-07-27
19.159,38.446,0.01,2.44925,0.67269,,-2.28686,-0.00496,0.00548,OSWALAGRO,2024-08-03
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-08-10
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-08-17
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-08-24
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-09-01
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-09-08
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-09-15
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-09-21
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-09-28
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-10-05
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-10-12
,,0.01,2.14076,0.67872,,-2.3849401,,,OSWALAGRO,2024-10-19
