dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.5,0.0023999999,0.0598,0.1,2024-02-20,REFEX
0.5,0.0021,0.0598,0.1,2024-02-20,REFEX
0.5,0.0022,0.0598,0.1,2024-02-20,REFEX
0.5,0.002,0.0598,0.1,2024-02-20,REFEX
0.5,0.0019,0.0598,0.1,2024-02-20,REFEX
0.5,0.0018000001,0.0559,0.1,2024-02-20,REFEX
0.5,0.0019,0.0559,0.1,2024-02-20,REFEX
0.5,0.0017,0.0559,0.1,2024-02-20,REFEX
0.5,0.0016,0.0559,0.1,2024-02-20,REFEX
0.5,0.0011999999,0.0559,0.1,2024-02-20,REFEX
0.5,0.0011,0.0559,0.1,2024-02-20,REFEX
0.5,0.00090000004,0.0559,0.1,2024-02-20,REFEX
0.5,0.001,0.0559,0.1,2024-02-20,REFEX
0.5,0.001,0.0559,0.1,2024-02-20,REFEX
