dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
10.0,0.010199999,0.17549999,,,KSL
10.0,0.0098,0.17549999,10.0,2023-08-11,KSL
10.0,0.0109,0.17549999,10.0,2024-08-14,KSL
10.0,0.0111,0.17549999,10.0,2024-08-14,KSL
10.0,0.0114,0.17549999,10.0,2024-08-14,KSL
10.0,0.0114,0.17549999,,,KSL
10.0,0.0125,0.1821,10.0,2024-08-14,KSL
10.0,0.0128999995,0.1821,10.0,2024-08-14,KSL
10.0,0.0127,0.1821,10.0,2024-08-14,KSL
10.0,0.013300001,0.1821,10.0,2024-08-14,KSL
10.0,0.012200001,0.1821,10.0,2024-08-14,KSL
10.0,0.0123000005,0.1821,10.0,2024-08-14,KSL
10.0,0.0116,0.1821,10.0,2024-08-14,KSL
10.0,0.0115,0.1821,10.0,2024-08-14,KSL
10.0,0.012,0.1821,10.0,2024-08-14,KSL
10.0,0.012200001,0.1821,10.0,2024-08-14,KSL
