country,industry,sector,longBusinessSummary,symbol
India,Household & Personal Products,Consumer Defensive,"Emami Limited manufactures and markets personal and healthcare products in India and internationally. It provides ayurvedic antiseptic cream, prickly heat powder, doodh kesar body lotion, aloe neem lotion, vasocare herbal petroleum jelly, coconut oil, aloe vera gel, and hygiene products under the Boroplus brand; cool oil, extra thanda, gold ayurvedic oil, therapy ayurvedic body massage and stress relief oil, maxx cool talc, and cool talc under the Navratna brand; and balm, balm ultra-power, quick relief roll-on, ortho vedic oil, ointment, relief gel and spray, healthcare products, pancharishta, nityam, and kesari jivan under the Zandu brand. The company also offers radiance cream and instant radiance face wash for men under the Fair and Handsome brand; haircare products and shampoo under the Kesh King brand; balm under the Mentho Plus brand; prickly heat powder under the Dermicool brand; hair oil, shampoos, and conditioners under the Emami 7 Oils in One brand; deodorants under the HE brand; hair colors under the Emami Diamond Shine brand; talc under the Emami Golden Beauty brand; herbal fairness cream under the Emami Naturally Fair brand; toothpaste under the Ayucare brand; hair colors and oils under the Emami Gold brand; and moisturisers, lotion, soft creams, glycerine creams and oils, petroleum jelly, baby shampoos, and other skin products under the Cream21 brand. Emami Limited was founded in 1974 and is headquartered in Kolkata, India.",EMAMILTD
