earningsGrowth,revenueGrowth,symbol,Date
,22.606,ATLANTAA,2024-07-07
,22.606,ATLANTAA,2024-07-13
,22.606,ATLANTAA,2024-07-20
,22.606,ATLANTAA,2024-07-27
,22.606,ATLANTAA,2024-08-03
,22.606,ATLANTAA,2024-08-10
,22.606,ATLANTAA,2024-08-17
9.188,0.115,ATLANTAA,2024-08-24
9.188,0.115,ATLANTAA,2024-09-01
9.188,0.115,ATLANTAA,2024-09-08
9.188,0.115,ATLANTAA,2024-09-15
9.188,0.115,ATLANTAA,2024-09-21
9.188,0.115,ATLANTAA,2024-09-28
9.188,0.115,ATLANTAA,2024-10-05
9.188,0.115,ATLANTAA,2024-10-12
9.188,0.115,ATLANTAA,2024-10-19
