priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.31118774,0.5678718,,0.756,6.814,UFLEX,2024-07-07
0.30645168,0.5593275,,0.752,6.772,UFLEX,2024-07-13
0.29298246,0.53474385,,0.738,6.65,UFLEX,2024-07-20
0.31080455,0.5672722,,0.756,6.811,UFLEX,2024-07-27
0.31983876,0.5837612,,0.765,6.892,UFLEX,2024-08-03
0.32569727,0.59445405,,0.771,6.945,UFLEX,2024-08-10
0.36005855,0.6762496,,0.734,6.214,UFLEX,2024-08-17
0.4495012,0.8442377,,0.882,7.469,UFLEX,2024-08-24
0.40573764,0.76204246,,0.839,7.099,UFLEX,2024-09-01
0.41254827,0.77403444,,0.845,7.153,UFLEX,2024-09-08
0.4039549,0.75734556,,0.836,7.077,UFLEX,2024-09-15
0.39581433,0.7434049,,0.829,7.015,UFLEX,2024-09-21
0.36192083,0.6797473,,0.795,6.728,UFLEX,2024-09-28
0.36450145,0.6843942,,0.797,6.749,UFLEX,2024-10-05
0.3737064,0.7018825,,0.807,6.827,UFLEX,2024-10-12
0.3422831,0.64202243,,0.775,6.558,UFLEX,2024-10-19
