dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
17.27,0.0067000003,0.1714,17.27,2023-09-18,SHARDAMOTR
17.27,0.0063,0.1714,,,SHARDAMOTR
17.27,0.0069,0.1714,,,SHARDAMOTR
17.27,0.0070999996,0.1714,,,SHARDAMOTR
17.27,0.0069999998,0.1598,,,SHARDAMOTR
17.27,0.0068,0.1598,,,SHARDAMOTR
17.27,0.0064,0.1598,,,SHARDAMOTR
9.92,0.0038,0.1598,,,SHARDAMOTR
9.92,0.0039,0.1598,,,SHARDAMOTR
9.92,0.0041,0.1598,,,SHARDAMOTR
9.92,0.004,0.1598,,,SHARDAMOTR
9.92,0.0043,0.1598,,,SHARDAMOTR
9.92,0.0047,0.1598,,,SHARDAMOTR
9.92,0.0046,0.1598,,,SHARDAMOTR
