country,industry,sector,longBusinessSummary,symbol
India,Utilities—Independent Power Producers,Utilities,"Adani Energy Solutions Limited, together with its subsidiaries, generates, transmits, and distributes power in India. The company operates through Transmission, Trading, and GTD Business segments. It establishes, commissions, operates, and maintains electric power transmission systems. The company is involved in the dealing of bullion and agro commodities; and laying of optical ground wire fibers on transmission lines to provide telecom solutions to telecom companies, internet service providers, and long-distance communication operators. The company was formerly known as Adani Transmission Limited and changed its name to Adani Energy Solutions Limited in July 2023. The company was founded in 2006 and is headquartered in Ahmedabad, India. Adani Energy Solutions Limited is a subsidiary of S.B. Adani Family Trust.",ADANIENSOL
