country,industry,sector,longBusinessSummary,symbol
India,Beverages—Wineries & Distilleries,Consumer Defensive,"IFB Agro Industries Limited manufactures and bottling of alcoholic beverages and processed marine foods in India and internationally. It operates in two segments, Spirit, Spirituous Beverages and Allied Products; and Marine Products. The company offers aqua healthcare products; marine food products, including prawn, fish, etc.; sells feed under the Nutrafeed brand; and therapeutics products under the Nutra-Essentials brand name. It also provides food grade carbon dioxide; dry ice; and feed nutrition boosters under the NutraSigma name. In addition, the company operates aqua shops; and processes and exports marine products to Belgium, France, Germany, Myanmar, Russia, Italy, Thailand, Japan, Vietnam, the United States, Canada, and the Middle East; and offers ready to cook and ready to fry seafood products to restaurants, hotels, and caterers. IFB Agro Industries Limited was incorporated in 1982 and is based in Kolkata, India.",IFBAGRO
