priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.4549403,1.0082624,81.149994,2.45,16.888,RADIOCITY,2024-07-07
2.3898497,0.98030686,78.899994,2.385,16.44,RADIOCITY,2024-07-13
2.2583032,0.92563826,74.5,2.258,15.563,RADIOCITY,2024-07-20
2.3566217,0.9678822,77.9,2.356,16.24,RADIOCITY,2024-07-27
2.4972932,1.0734023,82.55,2.546,88.54,RADIOCITY,2024-08-03
2.2768695,1.0109876,64.79167,2.414,59.659,RADIOCITY,2024-08-10
2.2153668,0.98173076,62.916668,2.345,57.958,RADIOCITY,2024-08-17
2.2519743,0.99668425,63.875,2.382,58.863,RADIOCITY,2024-08-24
2.358864,1.0441453,66.916664,2.488,61.505,RADIOCITY,2024-09-01
2.290043,1.0155387,65.083336,2.424,59.912,RADIOCITY,2024-09-08
2.2929726,1.0161889,65.125,2.425,59.948,RADIOCITY,2024-09-15
2.253404,0.9979846,63.958336,2.384,58.935,RADIOCITY,2024-09-21
2.3032253,1.0226903,65.541664,2.44,60.31,RADIOCITY,2024-09-28
2.4057188,1.0662506,68.333336,2.538,62.735,RADIOCITY,2024-10-05
2.3032253,1.0226903,65.541664,2.44,60.31,RADIOCITY,2024-10-12
2.257839,1.0018854,64.208336,2.393,59.152,RADIOCITY,2024-10-19
