quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
4.471,4.966,1.187,0.0497,0.58684,0.11237001,0.029040001,0.01706,0.049000002,NAZARA,2024-07-07
4.471,4.966,1.187,0.0497,0.58684,0.11237001,0.029040001,0.01706,0.049000002,NAZARA,2024-07-13
4.471,4.966,1.187,0.0497,0.58684,0.11237001,0.029040001,0.01706,0.049000002,NAZARA,2024-07-20
4.471,4.966,1.187,0.0497,0.58684,0.11237001,0.029040001,0.01706,0.049000002,NAZARA,2024-07-27
4.471,4.966,1.187,0.0497,0.58684,0.11237001,0.029040001,0.01706,0.049000002,NAZARA,2024-08-03
4.471,4.966,1.187,0.0497,0.58684,0.11237001,0.029040001,0.01706,0.049000002,NAZARA,2024-08-10
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-08-17
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-08-24
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-09-01
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-09-08
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-09-15
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-09-21
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-09-28
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-10-05
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-10-12
,,1.187,0.052649997,0.59001,0.11226,0.03887,,,NAZARA,2024-10-19
