country,industry,sector,longBusinessSummary,symbol
India,Building Materials,Basic Materials,"Kakatiya Cement Sugar and Industries Limited manufactures and sells Portland cement in India. The company operates through three segments: Cement, Sugar, and Power. It produces, manufactures, refines, and sells sugar; crushes sugar-cane; and generates and distributes power. The company was formerly known as Kakatiya Cements Limited. Kakatiya Cement Sugar and Industries Limited was incorporated in 1979 and is based in Hyderabad, India.",KAKATCEM
