priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.5897813,3.0853796,102.65789,3.027,15.002,SNOWMAN,2024-07-07
2.5067608,2.9853282,99.32895,2.944,14.591,SNOWMAN,2024-07-13
2.4477117,2.9161227,97.02631,2.886,14.306,SNOWMAN,2024-07-20
2.832428,3.3744612,112.27632,3.267,16.193,SNOWMAN,2024-07-27
2.6286182,3.1316488,104.19737,3.065,15.193,SNOWMAN,2024-08-03
2.7331853,3.1735673,119.776115,3.171,15.717,SNOWMAN,2024-08-10
2.438665,2.9714873,112.14925,2.823,13.999,SNOWMAN,2024-08-17
2.6499465,3.228932,121.86567,3.034,15.047,SNOWMAN,2024-08-24
2.6710432,3.2534502,122.79104,3.054,15.144,SNOWMAN,2024-09-01
2.6515706,3.2301183,121.910446,3.035,15.052,SNOWMAN,2024-09-08
2.6817524,3.2676868,123.328354,3.065,15.201,SNOWMAN,2024-09-15
2.7148566,3.308024,124.850746,3.098,15.361,SNOWMAN,2024-09-21
2.7505507,3.3491518,126.402985,3.13,15.524,SNOWMAN,2024-09-28
2.5519288,3.1091075,117.343285,2.939,14.572,SNOWMAN,2024-10-05
2.521107,3.0707479,115.89552,2.908,14.42,SNOWMAN,2024-10-12
2.4853976,3.0145926,113.77612,2.863,14.198,SNOWMAN,2024-10-19
