dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.2,0.0026,0.042600002,0.2,2023-09-22,PIGL
0.2,0.0027,0.042600002,0.2,2023-09-22,PIGL
0.2,0.0025,0.042600002,0.2,2023-09-22,PIGL
0.2,0.002,0.042600002,0.2,2023-09-22,PIGL
0.2,0.0017,0.042600002,0.2,2023-09-22,PIGL
0.2,0.0015,0.042600002,0.2,2023-09-22,PIGL
0.2,0.0013,0.0313,0.2,2023-09-22,PIGL
0.2,0.0011999999,0.0313,0.2,2023-09-22,PIGL
0.2,0.0011,0.0313,0.2,2024-09-23,PIGL
0.2,0.0011999999,0.0313,0.2,2024-09-23,PIGL
0.2,0.001,0.0313,0.2,2024-09-23,PIGL
0.2,0.0008,0.0313,0.2,2024-09-23,PIGL
0.2,0.0008,0.0313,0.2,2024-09-23,PIGL
