priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.2975141,,,2.424,23.917,JPASSOCIAT,2024-07-07
0.2587865,,,2.386,23.535,JPASSOCIAT,2024-07-13
0.26204443,,,2.392,23.596,JPASSOCIAT,2024-07-20
0.30764887,,,2.437,24.046,JPASSOCIAT,2024-07-27
0.30837205,,,2.437,24.046,JPASSOCIAT,2024-07-27
0.33660406,,,2.466,24.331,JPASSOCIAT,2024-08-03
0.3510812,,,2.48,24.471,JPASSOCIAT,2024-08-10
0.3211388,,,,,JPASSOCIAT,2024-08-17
0.30511656,,,2.354,21.531,JPASSOCIAT,2024-08-24
0.29013997,,,2.339,21.391,JPASSOCIAT,2024-09-01
0.27585962,,,2.324,21.257,JPASSOCIAT,2024-09-08
0.2622748,,,2.31,21.129,JPASSOCIAT,2024-09-15
0.24938792,,,2.297,21.008,JPASSOCIAT,2024-09-21
0.23719719,,,2.284,20.894,JPASSOCIAT,2024-09-28
0.2601848,,,2.307,21.104,JPASSOCIAT,2024-10-05
0.3009368,,,2.347,21.47,JPASSOCIAT,2024-10-12
0.2859598,,,2.332,21.333,JPASSOCIAT,2024-10-19
