country,industry,sector,longBusinessSummary,symbol
India,Metal Fabrication,Industrials,"Hilton Metal Forging Limited manufactures and sells iron and steel forgings for oil and gas, refinery, and pharmaceutical industries in India. The company offers stainless steel, high pressure, threaded, blind, weld neck, and socket welded flanges; railway wheel forgings; and forged and hydraulic fittings. It also provides engineered parts; crank shafts; body bonnets; stub ends; forged components; top deck covers; and Christmas tree components. The company also exports its products. Hilton Metal Forging Limited was incorporated in 2005 and is based in Mumbai, India.",HILTON
