dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.6,0.020599999,2.7068,,,TATASTEEL
3.6,0.021300001,2.7068,,,TATASTEEL
3.6,0.0228,2.7068,,,TATASTEEL
3.6,0.0229,2.7068,,,TATASTEEL
3.6,0.0221,2.7068,,,TATASTEEL
3.6,0.023699999,2.7068,,,TATASTEEL
3.6,0.024600001,2.7068,,,TATASTEEL
3.6,0.0233,2.7068,,,TATASTEEL
3.6,0.023599999,2.7068,,,TATASTEEL
3.6,0.0238,2.7068,,,TATASTEEL
3.6,0.0235,2.7068,,,TATASTEEL
3.6,0.0241,2.7068,,,TATASTEEL
3.6,0.0216,2.7068,,,TATASTEEL
3.6,0.0224,2.7068,,,TATASTEEL
