dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.0032,0.6329,,,TIRUMALCHM
1.0,0.0033000002,0.6329,,,TIRUMALCHM
1.0,0.0034,0.6329,,,TIRUMALCHM
1.0,0.003,0.6329,,,TIRUMALCHM
1.0,0.0029,0.6329,,,TIRUMALCHM
1.0,0.0031,0.6329,,,TIRUMALCHM
