quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.602,1.085,72.979,0.03506,0.42981997,0.091079995,0.056009997,0.04402,0.13477,RANEHOLDIN,2024-07-07
0.63,1.085,72.979,0.03506,0.40774,0.09896,0.09474,0.05207,0.13477,RANEHOLDIN,2024-07-13
0.63,1.085,72.979,0.03506,0.40774,0.09896,0.09474,0.05207,0.13477,RANEHOLDIN,2024-07-20
0.63,1.085,72.979,0.03506,0.40774,0.09896,0.09474,0.05207,0.13477,RANEHOLDIN,2024-07-27
0.63,1.085,72.979,0.03506,0.40774,0.09896,0.09474,0.05207,0.13477,RANEHOLDIN,2024-08-03
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-08-10
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-08-17
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-08-24
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-09-01
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-09-08
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-09-15
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-09-21
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-09-28
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-10-05
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-10-12
,,72.979,0.03581,0.40552,0.09977,0.04782,,,RANEHOLDIN,2024-10-19
