dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
11.0,0.0493,0.3652,,,GAIL
11.0,0.0481,0.3652,,,GAIL
11.0,0.050100002,0.3652,,,GAIL
11.0,0.0477,0.3652,,,GAIL
11.0,0.0464,0.32029998,,,GAIL
11.0,0.0484,0.32029998,,,GAIL
11.0,0.048499998,0.32029998,,,GAIL
11.0,0.0479,0.32029998,,,GAIL
11.0,0.0463,0.32029998,,,GAIL
11.0,0.0494,0.32029998,,,GAIL
11.0,0.050300002,0.32029998,,,GAIL
11.0,0.052199997,0.32029998,,,GAIL
11.0,0.0478,0.32029998,,,GAIL
11.0,0.048800003,0.32029998,,,GAIL
11.0,0.0495,0.32029998,,,GAIL
