earningsGrowth,revenueGrowth,symbol,Date
-0.8,0.055,BPL,2024-07-07
-0.8,0.055,BPL,2024-07-13
-0.8,0.055,BPL,2024-07-20
-0.8,0.055,BPL,2024-07-27
-0.8,0.055,BPL,2024-08-03
-0.8,0.055,BPL,2024-08-10
4.25,0.341,BPL,2024-08-17
4.25,0.341,BPL,2024-08-24
4.25,0.341,BPL,2024-09-01
4.25,0.341,BPL,2024-09-08
4.25,0.341,BPL,2024-09-15
4.25,0.341,BPL,2024-09-21
4.25,0.341,BPL,2024-09-28
4.25,0.341,BPL,2024-10-05
4.25,0.341,BPL,2024-10-12
4.25,0.341,BPL,2024-10-19
