dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.5,0.0045,0.0297,,,J&KBANK
2.15,0.02,0.0297,,,J&KBANK
2.15,0.0194,0.0297,,,J&KBANK
2.15,0.0198,0.0297,,,J&KBANK
2.15,0.0184,0.0287,,,J&KBANK
2.15,0.019,0.0287,,,J&KBANK
2.15,0.0199,0.0287,,,J&KBANK
2.15,0.0195,0.0287,,,J&KBANK
2.15,0.0196,0.0287,,,J&KBANK
2.15,0.0202,0.0287,,,J&KBANK
2.15,0.020299999,0.0287,,,J&KBANK
2.15,0.020499999,0.0287,,,J&KBANK
2.15,0.02,0.0287,,,J&KBANK
2.15,0.0211,0.0287,,,J&KBANK
2.15,0.0217,0.0287,,,J&KBANK
2.15,0.0223,0.0287,,,J&KBANK
