priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
249.18001,59.31516,,254.947,-246.11,SABTNL,2024-07-07
275.01257,65.48094,,280.16,-270.449,SABTNL,2024-07-13
297.58194,70.87322,,302.209,-291.734,SABTNL,2024-07-20
324.55505,78.24468,,332.352,-320.832,SABTNL,2024-07-27
362.48593,86.36968,,365.576,-352.904,SABTNL,2024-08-03
395.3975,95.32358,,402.189,-388.249,SABTNL,2024-08-10
432.9967,103.15825,3.2562613,425.979,-411.214,SABTNL,2024-08-17
338.42438,113.86303,3.594417,367.01,678.35,SABTNL,2024-08-24
378.04654,125.68705,36.23642,404.199,747.087,SABTNL,2024-09-01
417.30704,138.73006,39.996807,445.222,822.911,SABTNL,2024-09-08
460.65186,153.13608,44.234955,490.532,906.658,SABTNL,2024-09-15
508.52838,169.0492,48.800385,540.582,999.166,SABTNL,2024-09-21
561.3389,186.62456,53.770752,595.86,1101.338,SABTNL,2024-09-28
607.5154,201.9836,58.121807,644.167,1190.625,SABTNL,2024-10-05
662.71893,222.97206,64.531746,710.181,1312.639,SABTNL,2024-10-12
731.62244,246.1547,70.92274,783.095,1447.407,SABTNL,2024-10-19
