priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.853158,1.4762027,28.732115,1.232,12.119,SMSLIFE,2024-07-07
0.85113233,1.4726976,28.616278,1.23,12.099,SMSLIFE,2024-07-13
0.83206123,1.4396994,28.012308,1.211,11.912,SMSLIFE,2024-07-20
0.86042076,1.4887694,28.986351,1.24,12.191,SMSLIFE,2024-07-27
0.9552808,1.6437588,31.950815,1.329,13.072,SMSLIFE,2024-08-03
1.119807,1.9375801,37.737263,1.499,14.741,SMSLIFE,2024-08-10
1.2192395,2.233026,22.076572,1.541,10.829,SMSLIFE,2024-08-17
1.2208265,2.2359324,22.124006,1.579,11.097,SMSLIFE,2024-08-24
1.3269218,2.399898,23.698296,1.669,11.727,SMSLIFE,2024-09-01
1.555591,2.8490508,28.166836,1.914,13.45,SMSLIFE,2024-09-08
1.5065805,2.7592885,27.247171,1.865,13.105,SMSLIFE,2024-09-15
1.386295,2.5389867,25.126904,1.744,12.26,SMSLIFE,2024-09-21
1.358289,2.487694,24.5694,1.716,12.063,SMSLIFE,2024-09-28
1.3616496,2.493849,24.630192,1.72,12.087,SMSLIFE,2024-10-05
1.3806938,2.528728,25.0,1.739,12.221,SMSLIFE,2024-10-12
1.4410906,2.5742075,25.445328,1.764,12.395,SMSLIFE,2024-10-19
