earningsGrowth,revenueGrowth,symbol,Date
1.219,0.012,BHARATRAS,2024-07-07
1.219,0.012,BHARATRAS,2024-07-13
1.219,0.012,BHARATRAS,2024-07-20
1.219,0.012,BHARATRAS,2024-07-27
1.219,0.012,BHARATRAS,2024-08-03
1.219,0.012,BHARATRAS,2024-08-10
5.083,0.18,BHARATRAS,2024-08-17
5.083,0.18,BHARATRAS,2024-08-24
5.083,0.18,BHARATRAS,2024-09-01
5.083,0.18,BHARATRAS,2024-09-08
5.083,0.18,BHARATRAS,2024-09-15
5.083,0.18,BHARATRAS,2024-09-21
5.083,0.18,BHARATRAS,2024-09-28
5.083,0.18,BHARATRAS,2024-10-05
5.083,0.18,BHARATRAS,2024-10-12
5.083,0.18,BHARATRAS,2024-10-19
