dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.4,0.0083,,10.05,2024-06-13,TATATECH
8.4,0.0083,,,,TATATECH
8.4,0.0083,0.5244,,,TATATECH
8.4,0.0084,0.5244,,,TATATECH
8.4,0.0085,0.5244,,,TATATECH
8.4,0.0081,0.5244,,,TATATECH
8.4,0.007900001,0.5244,,,TATATECH
8.4,0.0075,0.5244,,,TATATECH
8.4,0.0077,0.5244,,,TATATECH
8.4,0.008,0.5244,,,TATATECH
