country,industry,sector,longBusinessSummary,symbol
India,Computer Hardware,Technology,"TVS Electronics Limited, through its subsidiaries, designs, manufactures, assembles, markets, sells, and services various products in India. It operates through Products & Solutions; and Customer Support Services segments. The company offers IT peripherals and consumer electronics; dot matrix, thermal receipt, label, mobile, specialty, and pos dmp printers; mechanical and membrane keyboards; mouse products; barcode scanners; electronic cash registers, cash drawers and currency counters; touch pos systems, handheld devices, and other products; weighing scales and RFID scanners; CCTV security cameras and recorders for the residential and commercial sectors; preventive healthcare products, such as IR thermometers, UV light wands, and pulse oximeters; web cameras; retail and parking management billing software; and spares. It also provides customer support services, warranty management, and end-of-life services; break-fix solutions, repair engineering, installation assistance, product demonstrations, protection plans, remote technical support, call centre services, green energy solutions, and e-waste management services; electronics manufacturing services, such as product design, development, end-to-end-manufacturing, sourcing, printed circuit board assembly, box build, testing, logistics, and aftersales services; IT infrastructure management comprising end-point computing, network management, data centre management, help desk, and facility management services; parts management; field support; and e-auction services. The company serves governance and back office, oil, mining, manufacturing, BFSI, food and beverage, retail, hospitality, ticketing, warehousing, banking, shipping and logistics, small offices, and other sectors; and original equipment manufacturers. The company was formerly known as TVS eTechnology Limited and changed its name to TVS Electronics Limited in December 2003. TVS Electronics Limited was founded in 1986 and is headquartered in Chennai, India.",TVSELECT
