country,industry,sector,longBusinessSummary,symbol
India,Telecom Services,Communication Services,"Tata Communications Limited provides telecommunications services worldwide. The company operates through Voice Solutions, Data and Managed Services, Payment Solutions, Transformation Services, Campaign Registry, and Real Estate segments. It provides voice and data transmission services; internet connectivity services; and other value-added services, such as unified conferencing and collaboration, telepresence, managed hosting, mobile global roaming and signaling, transponder lease, and television up-linking, and other managed services, as well as sells and leases bandwidth on undersea cable systems. The company also offers end-to-end automated teller machines deployment, POS enablement, financial inclusion, card issuance and related managed services, and switching services to banking sector; cyber security; data center colocation services; and network management and support services. In addition, it provides networking services, including managed LAN/WAN, private lines, business internet, hybrid WAN, ethernet, cloud connectivity; cloud communication platform; cloud contact centre solutions; cyber security services, such as security assessment, consulting services, cyber threat detection and response, and networking security; IoT solution and connectivity, enterprise mobility management, mobile virtual network enabler, and sim connectivity; carrier services, such as hosted and managed, wholesale voice transport and termination, and voice access; mobile services; and content delivery network solution, as well as leases premises. It serves service providers and enterprises. The company was formerly known as Videsh Sanchar Nigam Limited and changed its name to Tata Communications Limited in 2008. Tata Communications Limited was incorporated in 1986 and is based in Mumbai, India.",TATACOMM
