country,industry,sector,longBusinessSummary,symbol
India,Packaged Foods,Consumer Defensive,"Gujarat Ambuja Exports Limited primarily engages in the agro processing activities in India and internationally. The company operates through Agro, Yarn Spinning, Maize, Power, and Other segments. It manufactures and sells maize starch, liquid glucose, dextrose monohydrate and anhydrous, liquid sorbitol, malto dextrin powder, corn gluten meal, maize germ, dextrose syrup, corn steep liquor yellow/white dextrin, and high maltose corn syrup; soyabean, cotton seed, rapeseed, castor, sunflower, and groundnut meals; and soyabean, cottonseed, rapeseed, sunflower, corn, groundnut, palm kernel, palm, palmolein, and blended vegetable oils. The company also engages in manufacture of hydrogenated vegetable oil and bakery shortenings; whole wheat and wheat flours; cattle feed; carded/combed yarns; refining edible oils; generation of power from solar, biogas, biomass, thermal, and windmills. It serves pharmaceuticals, cosmetics, paints, paper, bakery confectionery, toothpaste, baby food, edible oils, and animal feed industries. Gujarat Ambuja Exports Limited was founded in 1986 and is based in Ahmedabad, India.",GAEL
