earningsGrowth,revenueGrowth,symbol,Date
1.576,0.278,GREENPLY,2024-07-07
1.576,0.278,GREENPLY,2024-07-13
1.576,0.278,GREENPLY,2024-07-20
1.576,0.278,GREENPLY,2024-07-27
37.0,0.226,GREENPLY,2024-08-03
37.0,0.226,GREENPLY,2024-08-10
37.0,0.226,GREENPLY,2024-08-17
37.0,0.226,GREENPLY,2024-08-24
37.0,0.226,GREENPLY,2024-09-01
37.0,0.226,GREENPLY,2024-09-08
37.0,0.226,GREENPLY,2024-09-15
37.0,0.226,GREENPLY,2024-09-21
37.0,0.226,GREENPLY,2024-09-28
37.0,0.226,GREENPLY,2024-10-05
37.0,0.226,GREENPLY,2024-10-12
37.0,0.226,GREENPLY,2024-10-19
