priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.7313578,2.8377886,9.328031,2.892,13.775,ASHIMASYN,2024-07-07
2.4131262,2.5057456,8.23658,2.573,12.254,ASHIMASYN,2024-07-13
2.516101,2.6158218,8.59841,2.679,12.758,ASHIMASYN,2024-07-20
2.6824837,2.7891364,9.023483,2.855,13.595,ASHIMASYN,2024-07-27
2.6824837,2.7891364,9.166998,2.855,13.595,ASHIMASYN,2024-07-27
2.4887538,2.5852892,8.497018,2.659,12.661,ASHIMASYN,2024-08-03
2.4230185,2.4056377,7.6924562,2.609,12.42,ASHIMASYN,2024-08-10
1.9387558,2.1648924,6.922631,2.007,9.721,ASHIMASYN,2024-08-17
2.1483905,2.322163,7.425532,2.24,10.849,ASHIMASYN,2024-08-24
1.8862133,2.09775,6.7079306,2.039,9.875,ASHIMASYN,2024-09-01
1.7063662,1.9047908,6.090909,1.867,9.039,ASHIMASYN,2024-09-08
1.808743,2.0191145,6.45648,1.969,9.534,ASHIMASYN,2024-09-15
1.8428576,2.0566175,6.576402,2.003,9.697,ASHIMASYN,2024-09-21
1.7686584,1.973143,6.3094773,1.928,9.335,ASHIMASYN,2024-09-28
1.9625906,2.1915073,7.0077367,2.123,10.282,ASHIMASYN,2024-10-05
1.8342068,2.0045972,6.410058,1.956,9.471,ASHIMASYN,2024-10-12
1.8374594,2.0172997,6.4506764,1.967,9.526,ASHIMASYN,2024-10-19
