earningsGrowth,revenueGrowth,symbol,Date
,0.019,SASTASUNDR,2024-07-07
,0.019,SASTASUNDR,2024-07-13
,0.019,SASTASUNDR,2024-07-20
,0.019,SASTASUNDR,2024-07-27
22.878,-0.144,SASTASUNDR,2024-08-03
22.878,-0.144,SASTASUNDR,2024-08-10
22.878,-0.144,SASTASUNDR,2024-08-17
22.878,-0.144,SASTASUNDR,2024-08-24
22.878,-0.144,SASTASUNDR,2024-09-01
22.878,-0.144,SASTASUNDR,2024-09-08
22.878,-0.144,SASTASUNDR,2024-09-15
22.878,-0.144,SASTASUNDR,2024-09-21
22.878,-0.144,SASTASUNDR,2024-09-28
22.878,-0.144,SASTASUNDR,2024-10-05
22.878,-0.144,SASTASUNDR,2024-10-12
22.878,-0.144,SASTASUNDR,2024-10-19
