dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.0093,0.1884,2.0,2024-01-31,POONAWALLA
4.0,0.0099,0.1884,2.0,2024-01-31,POONAWALLA
4.0,0.0097,0.1884,2.0,2024-01-31,POONAWALLA
4.0,0.0106,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.011,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.0109,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.0113,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.01,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.010299999,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.0104,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.0101,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.0105,0.1784,2.0,2024-01-31,POONAWALLA
4.0,0.0106,0.1784,2.0,2024-01-31,POONAWALLA
