country,industry,sector,longBusinessSummary,symbol
India,Real Estate - Development,Real Estate,"Max Estates Limited construction and develops residential and commercial properties. It also offers investment, facility management, managed office, and shared services. In addition, it engages in real estate development, letting, and sub-letting; and selling and distribution of residential or commercial complex, houses, buildings, etc. The company was incorporated in 2016 and is based in Noida, India.",MAXESTATES
