earningsGrowth,revenueGrowth,symbol,Date
-0.979,,DOLPHIN,2024-07-07
-0.979,,DOLPHIN,2024-07-13
-0.979,,DOLPHIN,2024-07-20
-0.979,,DOLPHIN,2024-07-27
-0.979,,DOLPHIN,2024-08-03
,13.717,DOLPHIN,2024-08-10
,13.717,DOLPHIN,2024-08-17
,13.717,DOLPHIN,2024-08-24
,13.717,DOLPHIN,2024-09-01
,13.717,DOLPHIN,2024-09-08
,13.717,DOLPHIN,2024-09-15
,13.717,DOLPHIN,2024-09-21
,13.717,DOLPHIN,2024-09-28
,13.717,DOLPHIN,2024-10-05
,13.717,DOLPHIN,2024-10-12
,13.717,DOLPHIN,2024-10-19
