country,industry,sector,longBusinessSummary,symbol
India,Chemicals,Basic Materials,"Tata Chemicals Limited manufactures, markets, sells, and distributes basic chemistry and specialty products in India, Europe, Africa, America, rest of Asia, and internationally. The company offers dense, heavy, high purity, and light soda ash; caustic soda, chlorine and bromine-based products, gypsum, sodium bicarbonate, sodium and calcium chloride, crushed refined soda, and livestock and dry industrial salt; standard ash magadi; crex; energy; and Portland and masonry cement under the Tata Shudh brand name. It also provides nano zinc oxides and silica; prebiotics and dietary fibers; insecticides, herbicides, fungicides, bio-stimulants, bio-fertilizers, bio-pesticides, organic fertilizers, water-soluble fertilizers, micro and secondary nutrients, and seeds; and energy storage solutions. The company's products are used in various industrial applications, such as agriculture; animal nutrition; chemicals; construction; food and nutrition; glass; high performance rubber; metals; oral care and cosmetics; paints, inks, and adhesives; pharmaceuticals; safety and environment; soaps and detergents; textiles and leather; lithium-ion, dry cell, and other batteries; and others. Tata Chemicals Limited was founded in 1927 and is based in Mumbai, India.",TATACHEM
