priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.19491898,0.5492964,9.321534,0.612,5.474,ZUARI,2024-07-07
0.19731453,0.5556535,9.43339,0.614,5.494,ZUARI,2024-07-13
0.18139291,0.5085213,8.629583,0.597,5.344,ZUARI,2024-07-20
0.18320797,0.5162939,8.765178,0.6,5.369,ZUARI,2024-07-27
0.19554463,0.5510595,9.355396,0.613,5.48,ZUARI,2024-08-03
0.18030004,0.50809914,6.460688,0.598,5.349,ZUARI,2024-08-10
0.17142648,0.48309276,6.1427217,0.589,5.265,ZUARI,2024-08-17
0.18270569,0.51487845,6.548958,0.6,5.37,ZUARI,2024-08-24
0.1805995,0.508422,6.464793,0.598,5.35,ZUARI,2024-09-01
0.16199593,0.48170212,6.123106,0.558,5.849,ZUARI,2024-09-08
0.18339972,0.48584917,6.1758204,0.628,7.939,ZUARI,2024-09-15
0.18455271,0.48890358,6.2146463,0.629,7.953,ZUARI,2024-09-21
0.19502333,0.51664156,6.5651627,0.639,8.086,ZUARI,2024-09-28
0.18962397,0.502338,6.3854165,0.634,8.018,ZUARI,2024-10-05
0.19347669,0.5055414,6.4261365,0.635,8.033,ZUARI,2024-10-12
0.19132066,0.49779364,6.32965,0.632,7.996,ZUARI,2024-10-19
