quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.672,3.613,34.583,-0.04,0.21833,0.03223,0.036960002,-0.00021,-0.053400002,SUNDARAM,2024-07-07
0.672,3.613,34.583,-0.04,0.21833,0.03223,0.036960002,-0.00021,-0.053400002,SUNDARAM,2024-07-13
0.672,3.613,34.583,-0.04,0.21833,0.03223,0.036960002,-0.00021,-0.053400002,SUNDARAM,2024-07-20
0.672,3.613,34.583,-0.04,0.21833,0.03223,0.036960002,-0.00021,-0.053400002,SUNDARAM,2024-07-27
0.672,3.613,34.583,-0.04,0.21833,0.03223,0.036960002,-0.00021,-0.053400002,SUNDARAM,2024-08-03
0.672,3.613,34.583,-0.04,0.21833,0.03223,0.036960002,-0.00021,-0.053400002,SUNDARAM,2024-08-10
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-08-17
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-08-24
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-09-01
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-09-08
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-09-15
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-09-21
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-09-28
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-10-05
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-10-12
,,34.583,-0.03148,0.24996,0.046409998,0.062470004,,,SUNDARAM,2024-10-19
