dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
7.88,0.0124,0.70949996,,,SONATSOFTW
7.88,0.0126,0.70949996,,,SONATSOFTW
8.8,0.013300001,0.70949996,,,SONATSOFTW
8.8,0.0119,0.70949996,,,SONATSOFTW
8.8,0.0134000005,0.7443,,,SONATSOFTW
8.8,0.0146,0.7443,,,SONATSOFTW
8.8,0.014199999,0.7443,,,SONATSOFTW
8.8,0.013200001,0.7443,,,SONATSOFTW
8.8,0.0128,0.7443,,,SONATSOFTW
8.8,0.0136,0.7443,,,SONATSOFTW
8.8,0.0139999995,0.7443,,,SONATSOFTW
8.8,0.0145000005,0.7443,,,SONATSOFTW
