priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.7497542,6.5056047,47.17024,3.465,37.021,LAXMIMACH,2024-07-07
3.6077306,6.2713885,45.421257,3.33,35.581,LAXMIMACH,2024-07-13
3.555052,6.1798162,44.64305,3.278,35.018,LAXMIMACH,2024-07-20
3.5728843,6.210815,44.642704,3.295,35.209,LAXMIMACH,2024-07-27
3.5728843,6.210815,44.842663,3.295,35.209,LAXMIMACH,2024-07-27
3.8939128,6.0220594,55.86507,3.582,43.377,LAXMIMACH,2024-08-03
3.8232982,5.9137926,54.945297,3.512,42.529,LAXMIMACH,2024-08-10
3.8350363,5.931949,55.247852,3.454,41.833,LAXMIMACH,2024-08-17
3.964561,6.094132,56.496395,3.628,43.941,LAXMIMACH,2024-08-24
3.8292885,5.9230585,54.944653,3.518,42.602,LAXMIMACH,2024-09-01
4.11904,6.371239,59.17156,3.807,46.111,LAXMIMACH,2024-09-08
4.1829934,6.470161,60.240597,3.871,46.886,LAXMIMACH,2024-09-15
3.9856079,6.164446,57.188053,3.674,44.492,LAXMIMACH,2024-09-21
4.581512,7.079556,65.788536,4.265,51.657,LAXMIMACH,2024-09-28
4.4953036,6.9487476,64.51611,4.181,50.633,LAXMIMACH,2024-10-05
4.4099193,6.8160615,63.177555,4.02,48.693,LAXMIMACH,2024-10-12
4.428991,6.845538,63.45077,4.02,48.693,LAXMIMACH,2024-10-19
