country,industry,sector,longBusinessSummary,symbol
India,,,"Kennametal India Limited engages in the manufacture and trading of in hard metal products and machine tools in India, Germany, the United States, China, and internationally. The company operates in two segments, Hard Metal Products and Machining Solutions Group. It offers metalworking and metal cutting tools, such as indexable and solid end milling, drilling, hole making, turning, threading, tool holders and adapters, spare parts, rods and preforms, and tooling system applications; road rehabilitation and trenching services, foundation drilling, and recycling; industrial nozzles and abrasive flow products; surface mining products; underground mining; and wear protection products. The company also provides thermal spray and hardfacing consumables, tungsten carbide powders, tungsten powders, ready to press powders, and powders for diamond tooling and drilling; wear resistant coatings in areas of cloth and slurry based cladding to petrochemical and refining solutions, plastics, food and feed, power generation, oil and gas, and general industries; Sintec ceramics solutions comprising evaporator boats, intermetallic composites, boron nitride and ceramic components, ceramic powders, and boron nitride suspensions, pastes, and sprays; stellite products; carbide rods and blanks, which include toolmaker and metal forming blanks; carbide wear parts; additive manufacturing services; and PCD tooling. It serves aerospace, additive manufacturing, earthworks, energy, transportation, general engineering, medical, defense, and machine tool industries. The company was incorporated in 1964 and is based in Bengaluru, India. Kennametal India Limited is a subsidiary of Meturit AG.",KENNAMET
