earningsGrowth,revenueGrowth,symbol,Date
0.381,0.027,PAGEIND,2024-07-07
0.381,0.027,PAGEIND,2024-07-13
0.381,0.113,PAGEIND,2024-07-20
0.381,0.113,PAGEIND,2024-07-27
0.381,0.113,PAGEIND,2024-08-03
0.043,0.03,PAGEIND,2024-08-10
0.043,0.03,PAGEIND,2024-08-17
0.043,0.03,PAGEIND,2024-08-24
0.043,0.03,PAGEIND,2024-09-01
0.043,0.03,PAGEIND,2024-09-08
0.043,0.03,PAGEIND,2024-09-15
0.043,0.03,PAGEIND,2024-09-21
0.043,0.03,PAGEIND,2024-09-28
0.043,0.03,PAGEIND,2024-10-05
0.043,0.03,PAGEIND,2024-10-12
0.043,0.03,PAGEIND,2024-10-19
