country,industry,sector,longBusinessSummary,symbol
India,Software—Application,Technology,"SecureKloud Technologies Limited provides information and technology services in India, the United States, Canada, Ireland, and Australia. Its solutions include CloudEdge, a cloud foundation platform; Neutral Zone, a data collaboration platform; DataEdge, a cloud-based data analytics and AI engineering automation platform; and Blockedge, an infrastructure automation platform. The company also provides consulting; cloud foundation accelerators; cloud security and compliance; and cloud managed services comprising cloud deployment, cloud migration, cloud cost optimization, automation and DevOps, back-up and disaster recovery, infrastructure setup and management, and cloud monitoring and reporting, as well as strategic advisory, implementation, and development services. It serves health systems, life science companies, and enterprises. The company was formerly known as 8K Miles Software Services Limited and changed its name to SecureKloud Technologies Limited in January 2021. SecureKloud Technologies Limited was incorporated in 1985 and is based in Chennai, India.",SECURKLOUD
