dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
13.0,0.0385,0.4107,3.0,2024-07-12,PETRONET
13.0,0.0381,0.4107,3.0,2024-07-12,PETRONET
13.0,0.0379,0.4107,3.0,2024-07-12,PETRONET
13.0,0.0349,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0359,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0355,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0357,0.3808,3.0,2024-07-12,PETRONET
13.0,0.035099998,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0354,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0367,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0388,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0403,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0383,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0363,0.3808,3.0,2024-07-12,PETRONET
13.0,0.0366,0.3808,3.0,2024-07-12,PETRONET
13.0,0.037,0.3808,3.0,2024-07-12,PETRONET
