earningsGrowth,revenueGrowth,symbol,Date
2.087,0.033,EXCELINDUS,2024-07-07
2.087,0.033,EXCELINDUS,2024-07-13
2.087,0.033,EXCELINDUS,2024-07-20
2.087,0.033,EXCELINDUS,2024-07-27
2.087,0.033,EXCELINDUS,2024-08-03
2.087,0.033,EXCELINDUS,2024-08-10
4.285,0.236,EXCELINDUS,2024-08-17
4.285,0.236,EXCELINDUS,2024-08-24
4.285,0.236,EXCELINDUS,2024-09-01
4.285,0.236,EXCELINDUS,2024-09-08
4.285,0.236,EXCELINDUS,2024-09-15
4.285,0.236,EXCELINDUS,2024-09-21
4.285,0.236,EXCELINDUS,2024-09-28
4.285,0.236,EXCELINDUS,2024-10-05
4.285,0.236,EXCELINDUS,2024-10-12
4.285,0.236,EXCELINDUS,2024-10-19
