dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.0,0.0055,0.0414,,,63MOONS
2.0,0.0058,0.0414,,,63MOONS
2.0,0.0061000003,0.0414,,,63MOONS
2.0,0.0057,0.0414,,,63MOONS
2.0,0.005,0.0414,,,63MOONS
2.0,0.0056,0.0414,,,63MOONS
2.0,0.006,0.052800003,,,63MOONS
2.0,0.0058999998,0.052800003,,,63MOONS
2.0,0.0061000003,0.052800003,,,63MOONS
2.0,0.0049,0.052800003,,,63MOONS
2.0,0.0047999998,0.052800003,,,63MOONS
2.0,0.0050999997,0.052800003,,,63MOONS
2.0,0.0053,0.052800003,,,63MOONS
2.0,0.0046,0.052800003,,,63MOONS
2.0,0.004,0.052800003,,,63MOONS
