country,industry,sector,longBusinessSummary,symbol
India,Advertising Agencies,Communication Services,"Signpost India Limited, together with its subsidiaries, provides digital out-of-home (DOOH) advertising services in India. Its portfolio of media assets comprises street DOOH billboards; digital bus queue shelter; hybrid mobility solutions, such e-bikes; traffic surveillance booths; street accessible libraries; skywalks, bus panels, airports, metro stations, and smart mobile vans; and kiosks and public electric bicycle sharing. The company also sells space for advertisement in print media; and provides public relations services. Signpost India Limited was incorporated in 2008 and is based in Mumbai, India.",SIGNPOST
