dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
167.0,0.0254,0.7411,117.0,2024-05-03,SANOFI
167.0,0.025999999,0.7411,,,SANOFI
167.0,0.026300002,0.7411,,,SANOFI
167.0,0.0249,1.0234,,,SANOFI
167.0,0.0254,0.72730005,,,SANOFI
167.0,0.0253,0.72730005,,,SANOFI
167.0,0.0249,0.72730005,,,SANOFI
167.0,0.024400001,0.72730005,,,SANOFI
167.0,0.024500001,0.72730005,,,SANOFI
167.0,0.0227,0.72730005,,,SANOFI
167.0,0.0233,0.72730005,,,SANOFI
167.0,0.0247,0.72730005,,,SANOFI
167.0,0.024300002,0.72730005,,,SANOFI
167.0,0.0242,0.72730005,,,SANOFI
