quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.886,1.771,3.653,0.0968,0.38685,0.16278,0.14706999,0.10155,0.17523001,ASTRAL,2024-07-07
0.886,1.771,3.653,0.0968,0.38685,0.16278,0.14706999,0.10155,0.17523001,ASTRAL,2024-07-13
0.886,1.771,3.653,0.0968,0.38685,0.16278,0.14706999,0.10155,0.17523001,ASTRAL,2024-07-20
0.892,1.771,3.653,0.0968,0.38209,0.16188999,0.15100999,0.10245,0.17523001,ASTRAL,2024-07-27
0.892,1.771,3.653,0.0968,0.38209,0.16188999,0.15100999,0.10245,0.17523001,ASTRAL,2024-08-03
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-08-10
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-08-17
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-08-24
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-09-01
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-09-08
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-09-15
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-09-21
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-09-28
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-10-05
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-10-12
,,3.653,0.09521,0.38984,0.16034001,0.11477,,,ASTRAL,2024-10-19
