priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.4069481,4.728145,,1.571,-7.387,OMAXE,2024-07-07
1.4652972,4.924231,,1.629,-7.661,OMAXE,2024-07-13
1.4264326,4.755559,,1.579,-7.425,OMAXE,2024-07-20
1.6695755,5.610722,,1.833,-8.622,OMAXE,2024-07-27
1.5765568,5.2981267,,1.74,-8.184,OMAXE,2024-08-03
1.4020716,4.5301557,,1.512,-7.109,OMAXE,2024-08-10
1.20299,4.454386,,,,OMAXE,2024-08-17
1.3886931,5.009519,,1.533,-6.973,OMAXE,2024-08-24
1.3146913,4.762793,,1.465,-6.663,OMAXE,2024-09-01
1.2790054,4.6272464,,1.427,-6.493,OMAXE,2024-09-08
1.2223277,4.402604,,1.365,-6.212,OMAXE,2024-09-15
1.2202274,4.363768,,1.355,-6.163,OMAXE,2024-09-21
1.1901035,4.3169355,,1.342,-6.104,OMAXE,2024-09-28
1.186109,4.2834296,,1.333,-6.062,OMAXE,2024-10-05
1.3567892,4.9215655,,1.509,-6.863,OMAXE,2024-10-12
1.3099703,4.6832166,,1.443,-6.564,OMAXE,2024-10-19
