earningsGrowth,revenueGrowth,symbol,Date
0.517,0.037,SUMICHEM,2024-07-07
0.517,0.037,SUMICHEM,2024-07-13
0.517,0.037,SUMICHEM,2024-07-20
0.517,0.037,SUMICHEM,2024-07-27
1.048,0.158,SUMICHEM,2024-08-03
1.048,0.158,SUMICHEM,2024-08-10
1.048,0.158,SUMICHEM,2024-08-17
1.048,0.158,SUMICHEM,2024-08-24
1.048,0.158,SUMICHEM,2024-09-01
1.048,0.158,SUMICHEM,2024-09-08
1.048,0.158,SUMICHEM,2024-09-15
1.048,0.158,SUMICHEM,2024-09-21
1.048,0.158,SUMICHEM,2024-09-28
1.048,0.158,SUMICHEM,2024-10-05
1.048,0.158,SUMICHEM,2024-10-12
1.048,0.158,SUMICHEM,2024-10-19
